year,school name,suburb,state,teaching staff per total enrolments
2011,Geelong Grammar School,Corio,VIC,0.17634709587123862
2010,Geelong Grammar School,Corio,VIC,0.16503496503496504
2009,Geelong Grammar School,Corio,VIC,0.16689750692520774
2008,Geelong Grammar School,Corio,VIC,0.15717375630857966
2024,Lambert School,North Hobart,TAS,0.15555555555555556
2023,Lambert School,North Hobart,TAS,0.21568627450980393
2022,Lambert School,North Hobart,TAS,0.19148936170212766
2021,Lambert School,North Hobart,TAS,0.16326530612244897
2020,Lambert School,North Hobart,TAS,0.2
2019,Lambert School,North Hobart,TAS,0.2
2018,Lambert School,North Hobart,TAS,0.125
2017,Lambert School,North Hobart,TAS,0.15625
2016,Lambert School,North Hobart,TAS,0.14084507042253522
2015,Lambert School,North Hobart,TAS,0.1774193548387097
2014,Lambert School,North Hobart,TAS,0.20634920634920634
2013,Lambert School,North Hobart,TAS,0.17543859649122806
2012,Lambert School,North Hobart,TAS,0.15789473684210525
2011,Lambert School,North Hobart,TAS,0.0
2024,Hills Adventist College,North Kellyville,NSW,0.08374384236453201
2023,Hills Adventist College,North Kellyville,NSW,0.07672955974842767
2022,Hills Adventist College,North Kellyville,NSW,0.06928104575163399
2021,Hills Adventist College,North Kellyville,NSW,0.07306590257879657
2020,Hills Adventist College,North Kellyville,NSW,0.083596214511041
2019,Hills Adventist College,North Kellyville,NSW,0.09271523178807947
2018,Hills Adventist College,North Kellyville,NSW,0.09540636042402827
2017,Hills Adventist College,North Kellyville,NSW,0.1
2016,Hills Adventist College,North Kellyville,NSW,0.0989399293286219
2015,Hills Adventist College,North Kellyville,NSW,0.0965391621129326
2014,Hills Adventist College,North Kellyville,NSW,0.102
2013,Hills Adventist College,North Kellyville,NSW,0.1029082774049217
2012,Hills Adventist College,North Kellyville,NSW,0.10161662817551963
2011,Hills Adventist College,North Kellyville,NSW,0.08928571428571429
2024,The Hills Montessori School,Aldgate,SA,0.16901408450704225
2023,The Hills Montessori School,Aldgate,SA,0.13609467455621302
2022,The Hills Montessori School,Aldgate,SA,0.1588235294117647
2021,The Hills Montessori School,Aldgate,SA,0.13690476190476192
2020,The Hills Montessori School,Aldgate,SA,0.13793103448275862
2019,The Hills Montessori School,Aldgate,SA,0.14705882352941177
2018,The Hills Montessori School,Aldgate,SA,0.13924050632911392
2017,The Hills Montessori School,Aldgate,SA,0.14285714285714285
2016,The Hills Montessori School,Aldgate,SA,0.152317880794702
2015,The Hills Montessori School,Aldgate,SA,0.15483870967741936
2014,The Hills Montessori School,Aldgate,SA,0.17857142857142858
2013,The Hills Montessori School,Aldgate,SA,0.1554054054054054
2012,The Hills Montessori School,Aldgate,SA,0.10256410256410256
2011,The Hills Montessori School,Aldgate,SA,0.125
2024,Roleystone Community College,Roleystone,WA,0.07680945347119646
2023,Roleystone Community College,Roleystone,WA,0.07262569832402235
2022,Roleystone Community College,Roleystone,WA,0.07068062827225131
2021,Roleystone Community College,Roleystone,WA,0.06884057971014493
2020,Roleystone Community College,Roleystone,WA,0.06413301662707839
2019,Roleystone Community College,Roleystone,WA,0.06183115338882283
2018,Roleystone Community College,Roleystone,WA,0.0661764705882353
2017,Roleystone Community College,Roleystone,WA,0.06615776081424936
2016,Roleystone Community College,Roleystone,WA,0.07294429708222812
2015,Roleystone Community College,Roleystone,WA,0.07217847769028872
2014,Roleystone Community College,Roleystone,WA,0.06297229219143577
2013,Roleystone Community College,Roleystone,WA,0.06803594351732992
2012,Roleystone Community College,Roleystone,WA,0.06573426573426573
2024,Merredin College,Merredin,WA,0.08761904761904762
2023,Merredin College,Merredin,WA,0.07832422586520947
2022,Merredin College,Merredin,WA,0.0912621359223301
2021,Merredin College,Merredin,WA,0.08288288288288288
2020,Merredin College,Merredin,WA,0.08550185873605948
2019,Merredin College,Merredin,WA,0.08089500860585198
2018,Merredin College,Merredin,WA,0.08080808080808081
2017,Merredin College,Merredin,WA,0.0823327615780446
2016,Merredin College,Merredin,WA,0.08306188925081433
2015,Merredin College,Merredin,WA,0.08156606851549755
2014,Merredin College,Merredin,WA,0.09075043630017451
2013,Merredin College,Merredin,WA,0.0899830220713073
2012,Merredin College,Merredin,WA,0.09220985691573927
2024,John Tonkin College,Mandurah,WA,0.07946026986506746
2023,John Tonkin College,Mandurah,WA,0.08794788273615635
2022,John Tonkin College,Mandurah,WA,0.08421052631578947
2021,John Tonkin College,Mandurah,WA,0.08528198074277854
2020,John Tonkin College,Mandurah,WA,0.08366013071895424
2019,John Tonkin College,Mandurah,WA,0.08362369337979095
2018,John Tonkin College,Mandurah,WA,0.0863157894736842
2017,John Tonkin College,Mandurah,WA,0.0854788877445932
2016,John Tonkin College,Mandurah,WA,0.0832517140058766
2015,John Tonkin College,Mandurah,WA,0.07727690892364306
2014,John Tonkin College,Mandurah,WA,0.07923169267707082
2013,John Tonkin College,Mandurah,WA,0.08915145005370569
2012,John Tonkin College,Mandurah,WA,0.08514664143803216
2024,Doveton College,Doveton,VIC,0.07092198581560284
2023,Doveton College,Doveton,VIC,0.07702349869451697
2022,Doveton College,Doveton,VIC,0.07994389901823282
2021,Doveton College,Doveton,VIC,0.08416547788873038
2020,Doveton College,Doveton,VIC,0.0821529745042493
2019,Doveton College,Doveton,VIC,0.07549668874172186
2018,Doveton College,Doveton,VIC,0.08155080213903744
2017,Doveton College,Doveton,VIC,0.07579787234042554
2016,Doveton College,Doveton,VIC,0.08344549125168237
2015,Doveton College,Doveton,VIC,0.08100929614873838
2014,Doveton College,Doveton,VIC,0.08766716196136701
2013,Doveton College,Doveton,VIC,0.08610271903323263
2012,Doveton College,Doveton,VIC,0.07884615384615384
2024,Tarneit Senior College,Tarneit,VIC,0.07142857142857142
2023,Tarneit Senior College,Tarneit,VIC,0.0726950354609929
2022,Tarneit Senior College,Tarneit,VIC,0.0784313725490196
2021,Tarneit Senior College,Tarneit,VIC,0.08352668213457076
2020,Tarneit Senior College,Tarneit,VIC,0.08310249307479224
2019,Tarneit Senior College,Tarneit,VIC,0.08188976377952756
2018,Tarneit Senior College,Tarneit,VIC,0.08807339449541285
2017,Tarneit Senior College,Tarneit,VIC,0.08644400785854617
2016,Tarneit Senior College,Tarneit,VIC,0.08705882352941176
2015,Tarneit Senior College,Tarneit,VIC,0.08290155440414508
2014,Tarneit Senior College,Tarneit,VIC,0.08823529411764706
2013,Tarneit Senior College,Tarneit,VIC,0.09375
2012,Tarneit Senior College,Tarneit,VIC,0.14473684210526316
2024,Surf Coast Secondary College,Torquay,VIC,0.07897664071190211
2023,Surf Coast Secondary College,Torquay,VIC,0.08661417322834646
2022,Surf Coast Secondary College,Torquay,VIC,0.08378088077336197
2021,Surf Coast Secondary College,Torquay,VIC,0.08350730688935282
2020,Surf Coast Secondary College,Torquay,VIC,0.08074534161490683
2019,Surf Coast Secondary College,Torquay,VIC,0.07379679144385026
2018,Surf Coast Secondary College,Torquay,VIC,0.07384230287859825
2017,Surf Coast Secondary College,Torquay,VIC,0.07692307692307693
2016,Surf Coast Secondary College,Torquay,VIC,0.08755760368663594
2015,Surf Coast Secondary College,Torquay,VIC,0.08239700374531835
2014,Surf Coast Secondary College,Torquay,VIC,0.08980582524271845
2013,Surf Coast Secondary College,Torquay,VIC,0.11494252873563218
2012,Surf Coast Secondary College,Torquay,VIC,0.11764705882352941
2024,Mulga Bore School,Ti Tree,NT,0.2777777777777778
2023,Mulga Bore School,Ti Tree,NT,0.36363636363636365
2022,Mulga Bore School,Ti Tree,NT,0.3
2021,Mulga Bore School,Ti Tree,NT,0.07142857142857142
2020,Mulga Bore School,Ti Tree,NT,0.15384615384615385
2019,Mulga Bore School,Ti Tree,NT,0.21428571428571427
2018,Mulga Bore School,Ti Tree,NT,0.2
2017,Mulga Bore School,Ti Tree,NT,0.2222222222222222
2016,Mulga Bore School,Ti Tree,NT,0.5
2015,Mulga Bore School,Ti Tree,NT,0.125
2014,Mulga Bore School,Ti Tree,NT,0.06451612903225806
2013,Mulga Bore School,Ti Tree,NT,0.1111111111111111
2012,Mulga Bore School,Ti Tree,NT,0.10714285714285714
2024,MacKillop Catholic College,Johnston,NT,0.09759358288770054
2023,MacKillop Catholic College,Johnston,NT,0.10212765957446808
2022,MacKillop Catholic College,Johnston,NT,0.10134128166915052
2021,MacKillop Catholic College,Johnston,NT,0.07989347536617843
2020,MacKillop Catholic College,Johnston,NT,0.08485639686684072
2019,MacKillop Catholic College,Johnston,NT,0.0893371757925072
2018,MacKillop Catholic College,Johnston,NT,0.09118086696562033
2017,MacKillop Catholic College,Johnston,NT,0.09531502423263329
2016,MacKillop Catholic College,Johnston,NT,0.09945750452079566
2015,MacKillop Catholic College,Johnston,NT,0.09954751131221719
2014,MacKillop Catholic College,Johnston,NT,0.08383233532934131
2013,MacKillop Catholic College,Johnston,NT,0.10900473933649289
2012,MacKillop Catholic College,Johnston,NT,0.09523809523809523
2024,Murrumba State Secondary College,Murrumba Downs,QLD,0.07528156490812092
2023,Murrumba State Secondary College,Murrumba Downs,QLD,0.07638483965014577
2022,Murrumba State Secondary College,Murrumba Downs,QLD,0.07343660355708548
2021,Murrumba State Secondary College,Murrumba Downs,QLD,0.07525655644241733
2020,Murrumba State Secondary College,Murrumba Downs,QLD,0.07456647398843931
2019,Murrumba State Secondary College,Murrumba Downs,QLD,0.07754342431761786
2018,Murrumba State Secondary College,Murrumba Downs,QLD,0.0736156351791531
2017,Murrumba State Secondary College,Murrumba Downs,QLD,0.07714491708723864
2016,Murrumba State Secondary College,Murrumba Downs,QLD,0.07945425361155699
2015,Murrumba State Secondary College,Murrumba Downs,QLD,0.07821782178217822
2014,Murrumba State Secondary College,Murrumba Downs,QLD,0.07651715039577836
2013,Murrumba State Secondary College,Murrumba Downs,QLD,0.0773286467486819
2012,Murrumba State Secondary College,Murrumba Downs,QLD,0.08682634730538923
2012,Cape York Aboriginal Australian Academy,Hope Vale,QLD,0.11924119241192412
2024,Oran Park Anglican College,Oran Park,NSW,0.07042253521126761
2023,Oran Park Anglican College,Oran Park,NSW,0.07130434782608695
2022,Oran Park Anglican College,Oran Park,NSW,0.07260726072607261
2021,Oran Park Anglican College,Oran Park,NSW,0.08004778972520908
2020,Oran Park Anglican College,Oran Park,NSW,0.07591623036649214
2019,Oran Park Anglican College,Oran Park,NSW,0.07205882352941176
2018,Oran Park Anglican College,Oran Park,NSW,0.07550644567219153
2017,Oran Park Anglican College,Oran Park,NSW,0.07349665924276169
2016,Oran Park Anglican College,Oran Park,NSW,0.0736196319018405
2015,Oran Park Anglican College,Oran Park,NSW,0.07589285714285714
2014,Oran Park Anglican College,Oran Park,NSW,0.09154929577464789
2013,Oran Park Anglican College,Oran Park,NSW,0.08571428571428572
2012,Oran Park Anglican College,Oran Park,NSW,0.07142857142857142
2024,Endeavour Christian College,Cooktown,QLD,0.10884353741496598
2023,Endeavour Christian College,Cooktown,QLD,0.13157894736842105
2022,Endeavour Christian College,Cooktown,QLD,0.12962962962962962
2021,Endeavour Christian College,Cooktown,QLD,0.109375
2020,Endeavour Christian College,Cooktown,QLD,0.109375
2019,Endeavour Christian College,Cooktown,QLD,0.11290322580645161
2018,Endeavour Christian College,Cooktown,QLD,0.12698412698412698
2017,Endeavour Christian College,Cooktown,QLD,0.10655737704918032
2016,Endeavour Christian College,Cooktown,QLD,0.11206896551724138
2015,Endeavour Christian College,Cooktown,QLD,0.07874015748031496
2014,Endeavour Christian College,Cooktown,QLD,0.07476635514018691
2024,Wisdom College,Calamvale,QLD,0.087248322147651
2023,Wisdom College,Calamvale,QLD,0.0967741935483871
2022,Wisdom College,Calamvale,QLD,0.0870712401055409
2021,Wisdom College,Calamvale,QLD,0.09907120743034056
2020,Wisdom College,Calamvale,QLD,0.07961783439490445
2019,Wisdom College,Calamvale,QLD,0.07666666666666666
2018,Wisdom College,Calamvale,QLD,0.07801418439716312
2017,Wisdom College,Calamvale,QLD,0.08658008658008658
2016,Wisdom College,Calamvale,QLD,0.08571428571428572
2015,Wisdom College,Calamvale,QLD,0.096
2024,Pittwater House Schools,Collaroy,NSW,0.1088911088911089
2023,Pittwater House Schools,Collaroy,NSW,0.11099585062240663
2022,Pittwater House Schools,Collaroy,NSW,0.11061946902654868
2021,Pittwater House Schools,Collaroy,NSW,0.11840562719812427
2020,Pittwater House Schools,Collaroy,NSW,0.1228287841191067
2019,Pittwater House Schools,Collaroy,NSW,0.1214622641509434
2018,Pittwater House Schools,Collaroy,NSW,0.11743341404358354
2017,Pittwater House Schools,Collaroy,NSW,0.11576354679802955
2016,Pittwater House Schools,Collaroy,NSW,0.1124031007751938
2015,Pittwater House Schools,Collaroy,NSW,0.10303830911492734
2014,Pittwater House Schools,Collaroy,NSW,0.10919540229885058
2013,Pittwater House Schools,Collaroy,NSW,0.11423841059602649
2012,Pittwater House Schools,Collaroy,NSW,0.10701754385964912
2024,Glenroy Private,Glenroy,VIC,0.08695652173913043
2023,Glenroy Private,Glenroy,VIC,0.07514450867052024
2022,Glenroy Private,Glenroy,VIC,0.07126436781609195
2021,Glenroy Private,Glenroy,VIC,0.0665083135391924
2020,Glenroy Private,Glenroy,VIC,0.08259587020648967
2019,Glenroy Private,Glenroy,VIC,0.071875
2018,Glenroy Private,Glenroy,VIC,0.07278481012658228
2017,Glenroy Private,Glenroy,VIC,0.07581227436823104
2016,Glenroy Private,Glenroy,VIC,0.0881057268722467
2024,Immaculate Heart College,Lower Chittering,WA,0.10882352941176471
2023,Immaculate Heart College,Lower Chittering,WA,0.09686609686609686
2022,Immaculate Heart College,Lower Chittering,WA,0.10240963855421686
2021,Immaculate Heart College,Lower Chittering,WA,0.1111111111111111
2020,Immaculate Heart College,Lower Chittering,WA,0.08459214501510574
2019,Immaculate Heart College,Lower Chittering,WA,0.07364341085271318
2018,Immaculate Heart College,Lower Chittering,WA,0.09883720930232558
2017,Immaculate Heart College,Lower Chittering,WA,0.10483870967741936
2024,Divrei Emineh,Elsternwick,VIC,0.09202453987730061
2023,Divrei Emineh,Elsternwick,VIC,0.07
2022,Divrei Emineh,Elsternwick,VIC,0.09248554913294797
2021,Divrei Emineh,Elsternwick,VIC,0.07777777777777778
2020,Divrei Emineh,Elsternwick,VIC,0.07428571428571429
2019,Divrei Emineh,Elsternwick,VIC,0.07096774193548387
2018,Divrei Emineh,Elsternwick,VIC,0.07462686567164178
2024,Western Grammar School,Plumpton,NSW,0.08430232558139535
2023,Western Grammar School,Plumpton,NSW,0.07647058823529412
2022,Western Grammar School,Plumpton,NSW,0.0778816199376947
2021,Western Grammar School,Plumpton,NSW,0.0778816199376947
2020,Western Grammar School,Plumpton,NSW,0.0778816199376947
2019,Western Grammar School,Plumpton,NSW,0.0701219512195122
2018,Western Grammar School,Plumpton,NSW,0.08450704225352113
2017,Western Grammar School,Plumpton,NSW,0.09615384615384616
2016,Western Grammar School,Plumpton,NSW,0.0851063829787234
2015,Western Grammar School,Plumpton,NSW,0.08187134502923976
2014,Western Grammar School,Plumpton,NSW,0.08661417322834646
2024,Cornish College,Bangholme,VIC,0.11676646706586827
2023,Cornish College,Bangholme,VIC,0.10666666666666667
2022,Cornish College,Bangholme,VIC,0.12538699690402477
2021,Cornish College,Bangholme,VIC,0.12130637636080871
2020,Cornish College,Bangholme,VIC,0.12995245641838352
2019,Cornish College,Bangholme,VIC,0.1339712918660287
2018,Cornish College,Bangholme,VIC,0.12460567823343849
2017,Cornish College,Bangholme,VIC,0.10823170731707317
2016,Cornish College,Bangholme,VIC,0.11363636363636363
2015,Cornish College,Bangholme,VIC,0.112
2014,Cornish College,Bangholme,VIC,0.11502347417840375
2013,Cornish College,Bangholme,VIC,0.10793650793650794
2012,Cornish College,Bangholme,VIC,0.11917098445595854
2024,Mackay Northern Beaches State High School,Rural View,QLD,0.07862903225806452
2023,Mackay Northern Beaches State High School,Rural View,QLD,0.07744433688286544
2022,Mackay Northern Beaches State High School,Rural View,QLD,0.08388941849380362
2021,Mackay Northern Beaches State High School,Rural View,QLD,0.08224299065420561
2020,Mackay Northern Beaches State High School,Rural View,QLD,0.08992094861660078
2019,Mackay Northern Beaches State High School,Rural View,QLD,0.08903365906623235
2018,Mackay Northern Beaches State High School,Rural View,QLD,0.07956989247311828
2017,Mackay Northern Beaches State High School,Rural View,QLD,0.08073817762399077
2016,Mackay Northern Beaches State High School,Rural View,QLD,0.08226950354609928
2015,Mackay Northern Beaches State High School,Rural View,QLD,0.08555133079847908
2014,Mackay Northern Beaches State High School,Rural View,QLD,0.09230769230769231
2013,Mackay Northern Beaches State High School,Rural View,QLD,0.09897610921501707
2024,Pimpama State Secondary College,Pimpama,QLD,0.08402725208175625
2023,Pimpama State Secondary College,Pimpama,QLD,0.07991513437057991
2022,Pimpama State Secondary College,Pimpama,QLD,0.07815502882767457
2021,Pimpama State Secondary College,Pimpama,QLD,0.07774480712166172
2020,Pimpama State Secondary College,Pimpama,QLD,0.07301768397033656
2019,Pimpama State Secondary College,Pimpama,QLD,0.07492625368731563
2018,Pimpama State Secondary College,Pimpama,QLD,0.07300188797986155
2017,Pimpama State Secondary College,Pimpama,QLD,0.07562408223201175
