CALENDAR_YEAR,YEAR_LEVEL,DOMAIN,STATE,SUBGROUP,ENROLLED_STUDENTS,MEAN,MEAN_CI,MEAN_SD,NMS,NMS_CI,GAIN,GAIN_CI,EXEMPT,ABSENT,ASSESSED,WITHDRAWN,NONATTEMPT,PARTICIPATION_RATE,PARTICIPATION_NUMBER,NOT_STATED,AVERAGE_AGE,YEARS_OF_SCHOOLING,BANDCOL1,BANDCOL2,BANDCOL3,BANDCOL4,BANDCOL5,BANDCOL6,PCTL05,PCTL20,PCTL80,PCTL95,TREND,TREND_VALUE,NOD_MEAN_PREV,NOD_NMS_PREV,NOD_MEAN_BASE,NOD_NMS_BASE
2019,5,Writing,TAS,Parental Occupation: Group 2,1472.0,472.1,4.0,59.0,94.9,1.2,,,0.8,1.8,96.0,1.4,,96.8,1425,11.7,10yrs 10mths,5yrs 4mths,4.3,14.9,34.9,30.9,10.8,3.4,379.0,427.5,515.8,569.3,,,,,,
2019,5,Writing,TAS,Parental Occupation: Group 3,1266.0,461.9,4.2,58.9,92.8,1.6,,,1.2,1.1,96.2,1.5,,97.4,1233,11.7,10yrs 10mths,5yrs 4mths,6.0,18.0,37.0,27.1,8.7,2.1,367.3,417.9,506.7,557.7,,,,,,
2019,5,Writing,TAS,Parental Occupation: Group 4,1126.0,440.5,5.4,63.9,86.1,2.6,,,1.8,2.2,94.2,1.8,,96.0,1081,11.7,10yrs 10mths,5yrs 4mths,12.1,23.6,37.1,19.4,4.8,1.3,323.9,395.2,487.2,534.0,,,,,,
2019,5,Writing,TAS,Parental Occupation: Not in paid work,555.0,414.4,8.7,72.3,74.0,5.4,,,4.1,4.7,89.2,2.0,,93.3,518,11.7,10yrs 10mths,5yrs 4mths,21.9,28.3,30.3,12.0,2.4,0.9,278.0,367.6,469.0,515.3,,,,,,
2019,5,Writing,TAS,Parental Occupation: Not stated,813.0,450.1,7.9,68.9,86.1,3.3,,,3.2,3.3,90.9,2.6,,94.1,765,11.7,10yrs 10mths,5yrs 4mths,10.8,19.8,34.0,21.9,8.4,1.9,331.6,400.6,502.8,554.9,,,,,,
2019,5,Writing,TAS,Outer regional,2002.0,450.7,5.3,62.1,88.7,2.3,,,1.4,1.8,94.4,2.3,,95.9,1919,,10yrs 10mths,5yrs 4mths,9.8,20.7,36.3,23.2,6.8,1.7,348.5,403.2,497.4,548.6,,,,,,
2019,5,Writing,TAS,Remote,70.0,443.1,25.3,76.1,82.9,9.5,,,2.9,1.4,91.4,4.3,,94.3,66,,10yrs 10mths,5yrs 4mths,14.3,20.6,33.4,18.3,8.6,2.0,285.2,390.8,506.5,555.5,,,,,,
2019,5,Writing,TAS,Parental Education: Year 11,874.0,423.5,6.6,69.2,79.2,3.7,,,2.7,3.8,91.6,1.8,,94.4,825,7.8,10yrs 10mths,5yrs 4mths,18.0,26.2,34.4,15.3,2.8,0.5,285.5,377.8,476.7,518.7,,,,,,
2019,5,Writing,TAS,Parental Education: Year 12,412.0,451.5,7.4,63.5,88.2,3.8,,,1.9,3.4,93.0,1.7,,94.9,391,7.8,10yrs 10mths,5yrs 4mths,9.9,20.7,35.6,22.3,6.9,2.6,350.0,402.2,498.0,556.4,,,,,,
2019,5,Writing,VIC,All,78307.0,486.3,1.3,56.0,95.3,0.4,59.4,11.5,2.3,2.6,93.0,2.1,,95.3,74604,,10yrs 9mths,5yrs 4mths,2.4,9.8,31.2,34.7,15.0,4.7,395.8,443.6,530.5,581.0,U-shaped,486.7,Close to,Above,Close to,Close to
2019,5,Writing,VIC,Parental Education: Bachelor,36397.0,502.9,1.3,53.9,97.7,0.3,,,1.3,1.7,95.5,1.5,,96.8,35218,1.8,10yrs 8mths,5yrs 4mths,1.0,5.5,25.3,38.5,20.8,7.6,418.0,460.6,546.9,595.0,,,,,,
2019,5,Writing,VIC,Parental Education: Certificate,17573.0,470.0,1.2,52.7,93.8,0.6,,,2.6,3.5,91.3,2.7,,93.9,16496,1.8,10yrs 8mths,5yrs 4mths,3.6,14.0,37.7,30.9,9.4,2.0,383.5,430.1,510.3,557.3,,,,,,
2019,5,Writing,VIC,Parental Education: Diploma,11776.0,479.4,1.3,52.2,95.7,0.5,,,1.8,2.9,93.1,2.2,,94.9,11177,1.8,10yrs 8mths,5yrs 4mths,2.5,10.8,35.2,34.7,12.2,2.9,394.6,439.7,519.5,566.9,,,,,,
2019,5,Writing,VIC,Parental Education: Not stated,1467.0,490.4,5.7,59.9,93.4,1.8,,,3.7,2.2,90.9,3.1,,94.6,1388,1.8,10yrs 8mths,5yrs 4mths,2.9,9.5,27.3,33.0,17.7,5.8,389.6,444.7,538.5,587.9,,,,,,
2019,5,Writing,VIC,Non-LBOTE,54016.0,483.7,1.3,55.6,95.5,0.4,59.2,11.5,1.9,3.0,92.6,2.5,,94.5,51050,,10yrs 9mths,5yrs 4mths,2.6,10.4,32.2,34.4,14.3,4.2,393.4,441.2,527.3,577.1,,,Close to,Above,Close to,Close to
2019,5,Writing,VIC,Female,38105.0,497.0,1.3,53.4,97.3,,58.8,11.5,1.5,2.4,94.5,1.6,,96.0,36575,,10yrs 8mths,5yrs 4mths,1.2,6.6,28.2,38.0,18.4,6.2,413.0,455.3,539.9,588.7,,,Close to,Above,Close to,Close to
2019,5,Writing,VIC,Indigenous,1417.0,446.3,4.3,58.5,85.4,,62.4,13.0,4.9,5.8,85.5,3.8,,90.4,1281,,10yrs 9mths,5yrs 4mths,9.6,21.6,36.7,20.8,5.5,0.8,343.0,402.3,491.3,539.3,,,Above,Above,Close to,Close to
2019,5,Writing,VIC,Indigenous Inner regional,619.0,440.9,,60.1,82.9,,,,5.2,6.5,85.3,3.1,,90.5,560,,10yrs 9mths,5yrs 4mths,12.0,21.7,36.5,19.1,5.0,0.5,332.5,395.3,488.2,534.0,,,,,,
2019,5,Writing,VIC,Indigenous Major cities,571.0,452.9,,57.1,89.1,,,,3.5,5.6,85.8,5.1,,89.3,510,,10yrs 9mths,5yrs 4mths,7.4,20.8,36.7,24.0,6.3,1.2,355.6,407.9,496.3,545.1,,,,,,
2019,5,Writing,VIC,Indigenous Outer regional,227.0,444.1,,56.0,83.2,,,,7.9,4.4,85.0,2.6,,93.0,211,,10yrs 10mths,5yrs 4mths,8.9,22.8,37.2,17.4,5.1,0.7,349.0,402.1,487.1,537.5,,,,,,
2019,5,Writing,VIC,Inner regional,16534.0,473.0,2.3,55.3,93.9,0.8,,,2.3,3.7,91.3,2.7,,93.6,15483,,10yrs 9mths,5yrs 4mths,3.8,13.4,36.0,30.9,11.0,2.6,381.9,430.9,515.5,564.7,,,,,,
2019,5,Writing,VIC,Major cities,58682.0,491.0,1.5,55.6,95.9,0.5,,,2.2,2.3,93.5,2.0,,95.8,56203,,10yrs 8mths,5yrs 4mths,1.9,8.5,29.5,35.9,16.4,5.5,401.5,448.4,535.1,585.3,,,,,,
2019,5,Writing,VIC,Male,40202.0,476.1,1.4,56.6,93.5,,60.2,11.5,3.0,2.8,91.6,2.6,,94.6,38029,,10yrs 9mths,5yrs 4mths,3.5,12.8,34.0,31.5,11.8,3.4,383.8,433.0,519.8,571.1,,,Close to,Above,Close to,Close to
2019,5,Writing,VIC,Non-Indigenous Inner regional,15857.0,474.2,,54.7,94.4,,,,2.2,3.6,91.6,2.6,,93.8,14871,,10yrs 9mths,5yrs 4mths,3.4,13.1,35.9,31.4,11.2,2.7,384.4,432.5,516.3,565.6,,,,,,
2019,5,Writing,VIC,Non-Indigenous Major cities,57893.0,491.4,,55.4,96.0,,,,2.2,2.2,93.7,1.9,,95.8,55487,,10yrs 8mths,5yrs 4mths,1.8,8.3,29.5,36.1,16.6,5.5,402.3,448.9,535.4,585.5,,,,,,
2019,5,Writing,VIC,Non-Indigenous Outer regional,2761.0,472.0,,52.5,94.1,,,,2.7,2.7,92.0,2.6,,94.6,2613,,10yrs 9mths,5yrs 4mths,3.3,13.8,36.6,31.4,10.2,2.0,384.9,431.5,512.5,558.6,,,,,,
2019,5,Writing,VIC,Non-Indigenous Remote,44.0,472.9,,38.1,97.3,,,,2.3,4.5,90.9,2.3,,93.2,41,,10yrs 8mths,5yrs 4mths,0.5,11.4,41.8,36.8,6.8,0.5,410.8,441.0,502.2,534.3,,,,,,
2019,5,Writing,VIC,LBOTE,24280.0,492.4,2.1,56.4,95.1,0.6,60.0,11.7,3.1,1.6,93.9,1.4,,97.0,23544,,10yrs 7mths,5yrs 4mths,1.9,8.3,28.8,35.3,16.7,6.0,402.0,448.9,537.3,588.8,,,Close to,Above,Close to,Close to
2019,5,Writing,VIC,Non-Indigenous,76555.0,487.1,1.3,55.7,95.6,0.4,59.3,11.5,2.2,2.5,93.2,2.1,,95.4,73012,,10yrs 8mths,5yrs 4mths,2.2,9.5,31.1,34.9,15.2,4.8,397.3,444.5,531.1,581.5,,,Close to,Above,Close to,Close to
2019,5,Writing,VIC,Parental Occupation: Group 1,22440.0,504.4,1.4,54.1,98.2,0.3,,,0.9,1.7,96.0,1.4,,96.9,21755,1.9,10yrs 8mths,5yrs 4mths,0.9,5.3,25.0,38.2,21.6,8.1,420.2,461.7,549.2,596.6,,,,,,
2019,5,Writing,VIC,Parental Occupation: Group 2,18522.0,492.1,1.3,52.8,97.4,0.3,,,1.3,2.3,94.6,1.9,,95.8,17751,1.9,10yrs 8mths,5yrs 4mths,1.3,7.8,30.2,37.7,16.7,5.0,407.5,451.4,533.9,582.6,,,,,,
2019,5,Writing,VIC,Parental Occupation: Group 3,15410.0,479.1,1.3,52.7,95.7,0.5,,,1.8,2.9,93.1,2.2,,94.9,14623,1.9,10yrs 8mths,5yrs 4mths,2.5,11.1,35.1,34.5,11.9,3.0,393.7,438.8,519.6,568.4,,,,,,
2019,5,Writing,VIC,Parental Occupation: Group 4,11602.0,470.4,1.7,53.7,92.8,0.8,,,3.4,2.9,91.2,2.5,,94.6,10972,1.9,10yrs 8mths,5yrs 4mths,3.8,13.8,36.3,31.0,9.5,2.1,381.0,429.4,511.3,559.3,,,,,,
2019,5,Writing,VIC,Parental Occupation: Not in paid work,8793.0,458.7,1.9,56.8,86.9,1.2,,,7.0,4.6,84.5,3.8,,91.5,8049,1.9,10yrs 8mths,5yrs 4mths,6.1,17.8,35.9,24.4,7.2,1.6,364.8,415.1,502.4,551.3,,,,,,
2019,5,Writing,VIC,Parental Occupation: Not stated,1540.0,491.0,6.6,61.1,93.6,1.8,,,3.3,2.1,91.1,3.4,,94.4,1454,1.9,10yrs 8mths,5yrs 4mths,3.1,9.1,27.9,33.2,16.5,6.9,390.3,445.3,539.3,593.6,,,,,,
2019,5,Writing,VIC,Outer regional,3047.0,470.1,3.3,53.4,93.3,1.7,,,3.0,2.9,91.4,2.7,,94.4,2877,,10yrs 9mths,5yrs 4mths,3.7,14.5,36.5,30.4,9.9,1.9,381.2,428.9,511.4,557.0,,,,,,
2019,5,Writing,VIC,Remote,44.0,472.9,14.9,38.1,97.3,5.1,,,2.3,4.5,90.9,2.3,,93.2,41,,10yrs 8mths,5yrs 4mths,0.5,11.4,41.8,36.8,6.8,0.5,410.8,441.0,502.2,534.3,,,,,,
2019,5,Writing,VIC,Parental Education: Year 11,5912.0,454.8,2.4,55.8,86.3,1.5,,,7.0,4.3,84.6,4.0,,91.6,5417,1.8,10yrs 9mths,5yrs 4mths,6.7,18.8,36.5,23.8,6.1,1.1,360.2,412.1,498.2,542.7,,,,,,
2019,5,Writing,VIC,Parental Education: Year 12,5182.0,473.5,1.8,51.8,93.6,1.0,,,3.4,2.8,91.3,2.5,,94.7,4908,1.8,10yrs 8mths,5yrs 4mths,3.1,12.4,36.2,33.1,9.8,2.1,388.1,434.5,512.9,559.2,,,,,,
2019,5,Writing,WA,All,34126.0,472.2,2.4,66.1,92.4,0.7,62.8,11.9,1.2,1.8,95.2,1.8,,96.5,32917,,10yrs 5mths,5yrs 4mths,6.4,14.1,31.1,30.1,13.2,3.9,361.7,424.2,523.6,575.2,U-shaped,471.1,Close to,Above,Close to,Close to
2019,5,Writing,WA,Parental Education: Bachelor,13000.0,498.6,2.2,57.8,97.4,0.4,,,0.9,0.9,96.9,1.3,,97.8,12713,8.3,10yrs 4mths,5yrs 4mths,1.8,7.4,26.2,35.8,20.8,7.2,406.4,453.4,545.9,593.3,,,,,,
2019,5,Writing,WA,Parental Education: Certificate,7906.0,459.3,2.2,59.0,92.1,1.0,,,1.2,1.5,95.6,1.8,,96.7,7649,8.3,10yrs 4mths,5yrs 4mths,6.8,18.3,36.6,27.6,8.0,1.6,361.6,415.8,504.9,551.4,,,,,,
2019,5,Writing,WA,Parental Education: Diploma,4605.0,473.9,2.3,56.4,94.9,0.7,,,1.1,1.2,96.1,1.6,,97.2,4476,8.3,10yrs 4mths,5yrs 4mths,4.0,13.6,34.5,32.5,11.5,2.8,381.1,431.0,517.7,566.1,,,,,,
2019,5,Writing,WA,Parental Education: Not stated,2869.0,445.8,8.5,80.7,82.1,3.2,,,2.8,5.8,88.1,3.3,,90.9,2607,8.3,10yrs 4mths,5yrs 4mths,15.2,18.3,29.1,22.9,9.1,2.7,287.2,390.8,507.4,563.9,,,,,,
2019,5,Writing,WA,Non-LBOTE,16090.0,469.6,2.5,62.7,93.9,0.7,60.9,11.9,0.0,0.3,99.1,0.6,,99.1,15948,,10yrs 4mths,5yrs 4mths,6.1,15.3,33.2,30.3,11.9,3.2,365.8,423.0,518.3,569.2,,,Close to,Above,Close to,Above
2019,5,Writing,WA,Female,16495.0,484.1,2.5,62.4,95.4,,61.6,11.8,0.7,1.6,96.4,1.3,,97.0,16008,,10yrs 4mths,5yrs 4mths,4.0,11.1,29.5,33.4,16.1,5.2,383.0,438.2,533.1,583.6,,,Close to,Above,Close to,Close to
2019,5,Writing,WA,Indigenous,2384.0,395.9,6.5,81.4,65.6,,69.4,15.4,1.5,8.6,87.6,2.3,,89.1,2124,,10yrs 4mths,5yrs 4mths,33.0,27.5,24.2,11.4,2.2,0.2,243.0,332.0,463.6,511.6,,,Above,Above,Close to,Above
2019,5,Writing,WA,Indigenous Inner regional,188.0,404.3,,72.1,70.0,,,,0.5,2.7,93.1,3.7,,93.6,176,,10yrs 4mths,5yrs 4mths,29.5,28.9,27.7,11.3,1.9,0.2,280.2,347.7,460.8,511.1,,,,,,
2019,5,Writing,WA,Indigenous Major cities,1057.0,420.8,,70.2,76.9,,,,2.2,4.3,90.8,2.7,,93.0,983,,10yrs 4mths,5yrs 4mths,20.9,27.8,29.5,15.4,3.6,0.5,287.2,370.1,477.9,524.1,,,,,,
2019,5,Writing,WA,Indigenous Outer regional,373.0,400.3,,75.5,68.7,,,,1.6,5.4,90.6,2.4,,92.2,344,,10yrs 4mths,5yrs 4mths,29.7,30.4,24.8,11.7,1.8,0.0,256.1,344.1,461.0,509.4,,,,,,
2019,5,Writing,WA,Indigenous Remote,353.0,379.9,,81.0,59.2,,,,0.6,13.9,83.9,1.7,,84.4,298,,10yrs 4mths,5yrs 4mths,40.2,29.4,21.1,7.8,1.0,0.0,216.2,316.2,448.8,491.0,,,,,,
2019,5,Writing,WA,Indigenous Very remote,413.0,339.1,,86.5,37.1,,,,0.7,21.1,77.5,0.7,,78.2,323,,10yrs 4mths,5yrs 4mths,62.2,22.0,11.0,4.0,0.1,0.0,176.3,270.7,413.5,473.9,,,,,,
2019,5,Writing,WA,Inner regional,3053.0,457.4,4.8,61.0,91.5,1.7,,,0.7,1.7,94.9,2.8,,95.5,2916,,10yrs 4mths,5yrs 4mths,7.9,18.3,36.7,26.8,7.9,1.8,353.9,413.6,504.0,553.1,,,,,,
2019,5,Writing,WA,Major cities,26284.0,480.3,2.5,62.2,94.2,0.6,,,1.3,1.2,95.9,1.6,,97.2,25549,,10yrs 4mths,5yrs 4mths,4.4,12.4,30.3,32.0,15.0,4.6,378.4,433.0,529.6,579.9,,,,,,
2019,5,Writing,WA,Male,17567.0,461.0,2.8,67.6,89.7,,64.1,12.0,1.6,1.9,94.3,2.2,,96.0,16861,,10yrs 4mths,5yrs 4mths,8.7,16.9,32.6,27.1,10.4,2.7,343.5,413.1,512.9,564.8,,,Above,Above,Close to,Close to
2019,5,Writing,WA,Non-Indigenous Inner regional,2751.0,461.7,,58.4,93.0,,,,0.7,1.6,94.9,2.8,,95.6,2630,,10yrs 4mths,5yrs 4mths,6.3,17.3,37.2,28.2,8.4,1.9,365.0,418.9,506.3,555.4,,,,,,
2019,5,Writing,WA,Non-Indigenous Major cities,24612.0,483.4,,60.3,95.2,,,,1.2,0.9,96.4,1.5,,97.6,24020,,10yrs 4mths,5yrs 4mths,3.6,11.5,30.3,32.9,15.6,4.8,385.3,436.9,531.5,581.4,,,,,,
2019,5,Writing,WA,Non-Indigenous Outer regional,2195.0,459.9,,60.3,92.1,,,,1.0,1.5,94.7,2.8,,95.8,2102,,10yrs 4mths,5yrs 4mths,6.9,19.3,35.8,25.9,8.7,2.3,360.9,413.6,506.7,558.2,,,,,,
2019,5,Writing,WA,Non-Indigenous Remote,954.0,461.1,,58.3,93.5,,,,0.4,2.0,96.2,1.4,,96.6,922,,10yrs 4mths,5yrs 4mths,6.1,17.3,37.8,28.0,8.7,1.7,362.9,419.6,506.2,552.1,,,,,,
2019,5,Writing,WA,Non-Indigenous Very remote,394.0,452.0,,61.4,90.2,,,,0.8,1.8,96.4,1.0,,97.2,383,,10yrs 4mths,5yrs 4mths,9.1,20.1,37.1,24.5,7.7,0.8,350.4,406.6,500.5,545.6,,,,,,
2019,5,Writing,WA,LBOTE,6560.0,481.9,3.7,69.6,94.3,1.0,63.0,12.7,0.0,0.5,99.3,0.2,,99.3,6515,,10yrs 4mths,5yrs 4mths,5.7,11.0,28.1,32.7,17.0,5.5,367.6,434.5,535.3,585.2,,,Close to,Above,Close to,Above
2019,5,Writing,WA,Non-Indigenous,30906.0,478.7,2.1,60.8,94.6,0.5,62.4,11.7,1.1,1.1,96.1,1.7,,97.3,30057,,10yrs 4mths,5yrs 4mths,4.2,12.9,31.6,31.7,14.2,4.2,380.1,432.1,526.8,577.6,,,Close to,Above,Close to,Close to
2019,5,Writing,WA,Parental Occupation: Group 1,9402.0,497.6,2.5,58.7,97.5,0.5,,,0.5,0.9,97.6,1.0,,98.1,9226,15.2,10yrs 4mths,5yrs 4mths,2.0,7.6,26.5,35.8,20.3,7.2,404.5,452.4,545.2,594.1,,,,,,
2019,5,Writing,WA,Parental Occupation: Group 2,6698.0,481.0,2.2,58.1,95.7,0.6,,,1.0,1.1,96.5,1.4,,97.4,6527,15.2,10yrs 4mths,5yrs 4mths,3.3,12.0,31.9,33.2,14.8,3.9,386.7,436.2,527.3,575.2,,,,,,
2019,5,Writing,WA,Parental Occupation: Group 3,6420.0,467.3,2.3,58.8,93.6,0.8,,,1.1,1.3,96.2,1.5,,97.3,6245,15.2,10yrs 4mths,5yrs 4mths,5.3,16.2,35.2,29.6,10.2,2.4,371.6,422.7,513.4,561.7,,,,,,
2019,5,Writing,WA,Parental Occupation: Group 4,3974.0,455.9,2.9,62.6,89.7,1.3,,,1.3,1.4,95.4,1.9,,96.7,3843,15.2,10yrs 4mths,5yrs 4mths,9.0,19.0,34.6,26.0,8.3,1.8,345.0,409.3,505.1,554.9,,,,,,
2019,5,Writing,WA,Parental Occupation: Not in paid work,2395.0,432.3,5.3,75.5,79.5,2.6,,,2.5,3.5,91.4,2.5,,94.0,2251,15.2,10yrs 4mths,5yrs 4mths,18.0,22.9,30.6,18.8,5.8,1.4,291.0,379.0,490.4,544.6,,,,,,
2019,5,Writing,WA,Parental Occupation: Not stated,5237.0,451.2,5.3,74.7,85.4,2.0,,,2.3,4.3,89.8,3.6,,92.1,4825,15.2,10yrs 4mths,5yrs 4mths,12.3,18.2,30.9,24.7,9.0,2.5,308.4,400.0,507.8,561.1,,,,,,
2019,5,Writing,WA,Outer regional,2620.0,450.9,6.6,66.1,88.5,2.7,,,1.2,2.2,93.8,2.8,,95.0,2489,,10yrs 4mths,5yrs 4mths,10.3,21.0,34.2,23.7,7.6,1.9,334.7,402.8,502.2,552.5,,,,,,
2019,5,Writing,WA,Remote,1342.0,438.8,9.9,74.7,84.0,4.6,,,0.5,5.4,92.3,1.9,,92.8,1245,,10yrs 4mths,5yrs 4mths,15.5,20.6,33.1,22.4,6.6,1.2,292.4,389.8,495.9,543.7,,,,,,
2019,5,Writing,WA,Very remote,827.0,394.6,18.8,94.2,63.1,9.1,,,0.8,12.3,86.0,0.8,,86.8,718,,10yrs 4mths,5yrs 4mths,36.0,21.0,23.7,14.2,3.8,0.4,211.9,311.4,474.8,526.5,,,,,,
2019,5,Writing,WA,Parental Education: Year 11,3077.0,427.7,4.6,71.7,79.7,2.5,,,1.7,3.4,92.3,2.6,,94.0,2893,8.3,10yrs 4mths,5yrs 4mths,18.6,24.5,32.2,18.2,4.2,0.6,292.8,377.6,484.4,529.7,,,,,,
2019,5,Writing,WA,Parental Education: Year 12,2669.0,457.9,3.2,62.3,90.3,1.5,,,1.2,1.6,95.4,1.7,,96.6,2579,8.3,10yrs 4mths,5yrs 4mths,8.5,18.5,34.0,27.1,8.9,1.8,349.9,411.1,507.5,553.9,,,,,,
2019,7,Grammar and Punctuation,ACT,All,5728.0,550.8,8.2,68.8,94.3,1.8,43.8,19.2,1.8,2.9,91.6,3.6,,93.5,5354,,12yrs 7mths,7yrs 4mths,3.9,10.9,21.6,29.5,21.6,10.7,433.5,493.1,607.8,662.2,Dome shaped,548.5,Close to,Close to,Close to,Close to
2019,7,Grammar and Punctuation,ACT,Parental Education: Bachelor,3523.0,570.1,6.0,63.2,97.2,1.2,,,1.4,2.0,94.6,2.0,,96.0,3382,3.4,12yrs 7mths,7yrs 4mths,1.4,6.1,17.6,31.6,27.0,14.9,462.3,519.2,622.0,674.0,,,,,,
2019,7,Grammar and Punctuation,ACT,Parental Education: Certificate,809.0,513.0,8.3,64.8,88.6,3.6,,,2.1,4.9,85.7,7.3,,87.8,710,3.4,12yrs 7mths,7yrs 4mths,9.3,20.4,27.9,26.2,11.2,2.7,405.0,456.5,567.2,617.1,,,,,,
2019,7,Grammar and Punctuation,ACT,Parental Education: Diploma,763.0,529.8,5.8,61.1,94.2,2.2,,,1.4,2.1,92.7,3.8,,94.1,718,3.4,12yrs 7mths,7yrs 4mths,4.4,15.3,29.8,29.5,15.3,4.3,428.8,478.0,582.0,631.4,,,,,,
2019,7,Grammar and Punctuation,ACT,Parental Education: Not stated,193.0,547.4,16.0,74.9,92.0,4.5,,,1.6,5.7,86.0,6.7,,87.6,169,3.4,12yrs 8mths,7yrs 4mths,6.4,10.8,22.1,26.2,21.1,11.8,417.6,485.2,610.4,663.0,,,,,,
2019,7,Grammar and Punctuation,ACT,Non-LBOTE,4432.0,549.6,8.1,68.4,94.4,1.8,44.7,19.2,1.7,3.1,91.0,4.1,,92.8,4111,,12yrs 7mths,7yrs 4mths,3.9,11.0,22.2,29.4,21.6,10.1,433.1,491.8,606.7,659.8,,,Close to,Close to,Close to,Close to
2019,7,Grammar and Punctuation,ACT,Female,2750.0,561.9,7.9,65.4,96.5,,44.2,19.3,1.3,2.7,92.6,3.3,,94.0,2584,,12yrs 7mths,7yrs 4mths,2.2,8.0,19.9,30.9,24.9,12.7,450.6,508.1,615.9,668.6,,,Close to,Close to,Close to,Close to
2019,7,Grammar and Punctuation,ACT,Indigenous,185.0,490.4,12.4,63.0,78.7,,48.4,24.3,6.5,6.5,75.1,11.9,,81.6,151,,12yrs 8mths,7yrs 4mths,14.8,25.3,27.8,18.7,5.9,1.0,384.4,434.7,546.4,594.7,,,Significantly below,Significantly below,Close to,Close to
2019,7,Grammar and Punctuation,ACT,Indigenous Major cities,185.0,490.4,,63.0,78.7,,,,6.5,6.5,75.1,11.9,,81.6,151,,12yrs 8mths,7yrs 4mths,14.8,25.3,27.8,18.7,5.9,1.0,384.4,434.7,546.4,594.7,,,,,,
2019,7,Grammar and Punctuation,ACT,Major cities,5728.0,550.8,8.2,68.8,94.3,1.8,,,1.8,2.9,91.6,3.6,,93.5,5354,,12yrs 7mths,7yrs 4mths,3.9,10.9,21.6,29.5,21.6,10.7,433.5,493.1,607.8,662.2,,,,,,
2019,7,Grammar and Punctuation,ACT,Male,2975.0,540.5,9.5,70.3,92.3,,43.2,19.9,2.3,3.1,90.8,3.8,,93.1,2769,,12yrs 7mths,7yrs 4mths,5.4,13.5,23.3,28.2,18.6,8.8,422.1,479.7,599.9,654.9,,,Close to,Close to,Close to,Close to
2019,7,Grammar and Punctuation,ACT,Non-Indigenous Major cities,5301.0,552.7,,68.1,94.7,,,,1.8,2.9,92.0,3.4,,93.8,4971,,12yrs 7mths,7yrs 4mths,3.5,10.5,21.3,29.8,22.2,11.0,436.1,495.6,609.1,663.0,,,,,,
2019,7,Grammar and Punctuation,ACT,LBOTE,1285.0,555.5,10.1,69.8,94.3,2.4,42.0,20.7,2.3,2.2,93.6,1.9,,95.9,1232,,12yrs 7mths,7yrs 4mths,3.4,10.5,19.7,29.8,21.6,12.7,435.7,498.3,612.5,670.4,,,Close to,Close to,Close to,Close to
2019,7,Grammar and Punctuation,ACT,Non-Indigenous,5301.0,552.7,8.2,68.1,94.7,1.6,43.7,19.2,1.8,2.9,92.0,3.4,,93.8,4971,,12yrs 7mths,7yrs 4mths,3.5,10.5,21.3,29.8,22.2,11.0,436.1,495.6,609.1,663.0,,,Close to,Close to,Close to,Close to
2019,7,Grammar and Punctuation,ACT,Parental Occupation: Group 1,2969.0,567.1,7.3,65.2,97.0,1.1,,,1.3,2.1,94.2,2.4,,95.5,2835,7.3,12yrs 7mths,7yrs 4mths,1.7,7.2,18.6,30.8,25.7,14.7,456.7,513.8,621.0,674.5,,,,,,
2019,7,Grammar and Punctuation,ACT,Parental Occupation: Group 2,1131.0,546.6,7.4,65.1,94.3,2.3,,,1.8,2.0,92.9,3.3,,94.7,1071,7.3,12yrs 7mths,7yrs 4mths,3.9,11.0,22.8,30.7,22.1,7.7,433.3,491.9,601.9,648.9,,,,,,
2019,7,Grammar and Punctuation,ACT,Parental Occupation: Group 3,802.0,527.5,10.2,63.7,91.9,2.8,,,1.9,3.6,88.5,6.0,,90.4,725,7.3,12yrs 7mths,7yrs 4mths,6.2,14.9,28.1,29.9,14.3,4.8,418.3,472.8,581.2,632.1,,,,,,
2019,7,Grammar and Punctuation,ACT,Parental Occupation: Group 4,204.0,503.2,14.4,69.4,86.0,5.9,,,2.9,6.4,83.8,6.9,,86.8,177,7.3,12yrs 7mths,7yrs 4mths,11.1,29.8,21.9,20.8,10.5,3.0,402.2,441.2,565.5,620.7,,,,,,
2019,7,Grammar and Punctuation,ACT,Parental Occupation: Not in paid work,202.0,498.0,13.8,67.4,78.1,8.4,,,9.4,8.4,73.3,8.9,,82.7,167,7.3,12yrs 8mths,7yrs 4mths,12.5,22.0,29.0,18.1,6.5,2.5,387.1,443.7,553.5,608.1,,,,,,
2019,7,Grammar and Punctuation,ACT,Parental Occupation: Not stated,420.0,536.6,13.5,73.4,91.5,3.4,,,1.7,5.5,88.6,4.3,,90.2,379,7.3,12yrs 7mths,7yrs 4mths,6.8,15.0,23.9,26.0,17.8,9.0,415.8,472.8,597.6,657.6,,,,,,
2019,7,Grammar and Punctuation,ACT,Parental Education: Year 11,165.0,475.2,11.9,58.5,71.6,9.1,,,11.5,9.1,72.7,6.7,,84.2,139,3.4,12yrs 8mths,7yrs 4mths,16.8,30.5,26.2,11.9,3.0,0.0,372.0,427.9,522.1,574.5,,,,,,
2019,7,Grammar and Punctuation,ACT,Parental Education: Year 12,275.0,515.6,8.7,65.5,90.0,3.8,,,1.8,5.1,84.0,9.1,,85.8,236,3.4,12yrs 7mths,7yrs 4mths,8.1,20.3,28.9,25.2,11.9,3.8,408.1,459.0,571.3,626.8,,,,,,
